MatchID,EventID,Team1ID,Team2ID,Team1,Team2,Team1_MapScore,Team2_MapScore
23544,516,361,3942,Furious Gaming,Meta Gaming,2,1
24099,541,628,324,FunPlus Phoenix,Wave Esports,2,0
24100,541,3908,2373,Team BDS,Rix.GG Thunder,2,0
24105,541,2593,4663,Fnatic,TENSTAR,2,0
24103,541,474,673,Team Liquid,Team Finest,2,0
24101,541,3531,472,Acend,BIG,2,0
24104,541,2059,257,Team Vitality,G2 Esports,1,2
24233,542,397,4686,BBL Esports,Fire Flux Esports,2,1
24239,542,1184,1453,Futbolist,OtherSide,2,0
24126,543,2100,4518,GMT Esports,AG,2,0
23884,541,4471,1234,BK ROG Esports,Team Sampi,2,1
23885,541,324,2607,Wave Esports,Edelweiss Esports,2,0
23888,541,2533,6139,Alliance,19esports,2,0
23890,541,257,1035,G2 Esports,Cream Real Betis,2,0
24121,543,108,1021,forZe,Vengeance,2,0
23637,542,4686,4696,Fire Flux Esports,Surreal Esports,2,0
24118,543,2100,488,GMT Esports,tyeasy,2,0
24119,543,4518,2835,AG,Ksenox,2,0
24122,543,604,3808,Aim.Attack,1280x960,2,0
24123,543,6267,3361,One Breath Gaming,SMARACIS eSports,2,1
24125,543,682,1342,Gambit Esports,Axsor,2,0
23900,389,623,2270,Sharper Esport,Foxy Araikordai,2,0
23583,594,4693,4074,Villains Esports,Orgless,2,0
23326,594,1696,591,Wildcard Gaming,Mindfreak,2,1
23584,594,4963,3279,PEACE,Straight Outta The Zoo,2,1
24061,597,5251,3597,ez5,Noble,2,1
24059,597,5248,5251,Evil Geniuses,ez5,1,2
24060,597,3597,3791,Noble,Insight,2,1
23542,516,2355,4982,KRÜ Esports,Velox,1,0
23541,516,719,3942,Australs,Meta Gaming,1,0
24055,597,5248,2348,Evil Geniuses,VIRTUOSO,2,1
24056,597,5251,3337,ez5,Team Basilisk,2,0
24057,597,3597,4535,Noble,Foxy,2,1
24058,597,3791,2377,Insight,Brimstone Gaming,2,1
23540,516,367,361,9z Team,Furious Gaming,1,0
23868,541,4471,3862,BK ROG Esports,Vacuumers,2,1
23872,541,2304,1175,Giants Gaming,bref,2,1
23875,541,472,4173,BIG,Ovation eSports,2,0
23876,541,2533,4878,Alliance,Reject$,2,1
23880,541,257,4616,G2 Esports,UCAM Esports Club,2,0
23869,541,686,1234,Megastitut,Team Sampi,1,2
23870,541,324,5214,Wave Esports,CGN Esports,2,0
23873,541,2373,3728,Rix.GG Thunder,Lucky Boys,2,0
23622,542,4686,5280,Fire Flux Esports,Schat'z,2,0
23625,542,4567,3268,SuperMassive Blaze,XFlow Esports,2,0
23532,543,488,5021,tyeasy,Born to win,2,1
23838,541,686,5052,Megastitut,Bonsoir,2,0
23840,541,324,5210,Wave Esports,Asteria Gaming,2,0
23844,541,2304,5073,Giants Gaming,notbuiltdif,2,0
23846,541,2373,6292,Rix.GG Thunder,Souldazz,2,0
23848,541,2408,4877,HEET,Les Zinzins De Lespace,2,1
23852,541,2533,4644,Alliance,Leftovers,2,1
23858,541,673,4007,Team Finest,PACT,2,1
23859,541,2965,3724,OG,NEBULAA,2,0
23860,541,257,4636,G2 Esports,NoPoaching,2,0
23861,541,3525,4616,EXCEL,UCAM Esports Club,1,2
23598,542,4567,5286,SuperMassive Blaze,We Raise Blame,2,0
23607,542,2036,5310,Besiktas Esports,Fenerbahçe Esports,2,0
23898,389,623,4278,Sharper Esport,Intense Gaming,1,0
21706,491,4693,4695,Villains Esports,Pigeons Esports,2,0
24051,597,3597,6462,Noble,TradeLikePros,2,0
24047,597,6422,5248,Resonate,Evil Geniuses,1,2
24049,597,5251,4388,ez5,Cosmic Divide,2,1
24050,597,3337,4447,Team Basilisk,Zero MarksMen,2,0
24052,597,4535,4899,Foxy,Last Round Save,2,0
24053,597,4672,3791,FPL-C,Insight,1,2
24054,597,2377,4880,Brimstone Gaming,Synergy,2,1
23438,597,5248,4481,Evil Geniuses,RAIJIN,2,0
23448,597,3791,4455,Insight,Third Impact,2,1
23451,597,3765,4658,OOKERS,Professional Malders,2,1
23441,597,4672,4845,FPL-C,Levitate,2,0
23461,597,2377,4447,Brimstone Gaming,Zero MarksMen,2,0
23446,597,5251,3791,ez5,Insight,2,1
23436,597,3597,5248,Noble,Evil Geniuses,2,0
23466,597,3337,4880,Team Basilisk,Synergy,2,1
23429,597,5250,6462,Karma,TradeLikePros,1,0
23430,597,6422,4660,Resonate,Sbread Gaming,1,0
23449,597,3765,4899,OOKERS,Last Round Save,1,0
23439,597,4672,4260,FPL-C,afterMath Esports,1,0
23459,597,2377,5012,Brimstone Gaming,Odyssey Atlas,1,0
23444,597,5251,4455,ez5,Third Impact,1,0
23434,597,3597,4481,Noble,RAIJIN,1,0
23435,597,5248,1669,Evil Geniuses,Able Esports,1,0
23464,597,3337,5188,Team Basilisk,epic gaming,1,0
23788,541,2304,4406,Giants Gaming,Duck Gaming,2,1
23796,541,2408,1474,HEET,eSuba,2,0
23797,541,5085,4877,The Future,Les Zinzins De Lespace,1,2
23800,541,472,5090,BIG,UnderDogs,2,1
23821,541,4538,4636,Team Queso,NoPoaching,1,2
23822,541,3525,3895,EXCEL,MackoEsports,2,0
23772,541,1001,4470,Team Heretics,MTP Esport,2,0
23818,541,2965,5117,OG,Vieux Touristes,2,0
23820,541,257,1810,G2 Esports,Grow uP eSports,2,0
23644,541,1001,5194,Team Heretics,Team Bachara,2,0
23652,541,686,5198,Megastitut,IceWolves Esports,2,0
23660,541,324,5195,Wave Esports,Monkey Stars,2,0
23676,541,2304,3881,Giants Gaming,Godalions,2,0
23692,541,2408,5196,HEET,Kolossus Academy,2,0
23700,541,472,2176,BIG,Illés Akadémia Spirit,2,0
23708,541,2533,5994,Alliance,Somalia,2,0
23724,541,3710,5199,Illuminar Gaming,Rhyno Esports,1,2
23732,541,673,1250,Team Finest,Winfinity,2,1
23736,541,2965,5200,OG,Spanish Mix,2,0
23744,541,3525,4699,EXCEL,Skelp Esports,2,0
23764,541,4663,5231,TENSTAR,Parek v rohliku,2,0
23893,389,623,2270,Sharper Esport,Foxy Araikordai,1,0
21704,491,4033,1405,Eshays,Shadownet,1,2
23414,554,4955,2536,Predestinados,KG Network,2,1
23015,467,1267,3545,Cloud9 White ,CLG Red,3,0
23344,495,3799,4621,Moscow Five jr,Crypto Esports,2,1
23343,495,4621,4518,Crypto Esports,AG,2,1
22867,582,466,694,BOOM Esports,Bren Esports,1,2
22979,512,4446,4568,AREA,M4LIK,2,0
23080,462,2533,4470,Alliance,MTP Esport,1,2
23078,462,3908,1174,Team BDS,Yendez,2,1
23079,462,4471,3862,BK ROG Esports,Vacuumers,2,1
23131,556,4683,4900,Invincible Gaming,Remember Me,1,2
22866,582,694,4050,Bren Esports,FULL SENSE,2,1
23322,594,1696,4693,Wildcard Gaming,Villains Esports,2,0
23129,556,4463,4683,LIZHI,Invincible Gaming,2,0
22865,582,466,624,BOOM Esports,Paper Rex,2,0
23308,594,4693,1352,Villains Esports,Dire Wolves,2,1
23272,554,2343,4955,Rise Gaming,Predestinados,1,2
22978,512,4663,4446,TENSTAR,AREA,2,1
23321,549,472,2499,BIG,Movistar Riders,2,0
22977,512,4568,6460,M4LIK,LDN UTD,2,0
23319,549,4538,472,Team Queso,BIG,1,2
23320,549,2499,673,Movistar Riders,Team Finest,2,0
23070,462,3908,2058,Team BDS,UBITEAM,2,0
23076,462,686,4953,Megastitut,Free Sign,2,0
22975,512,4663,4568,TENSTAR,M4LIK,1,0
23057,462,4944,4512,SALOH,PULSAR OLDSTARS,2,0
23062,462,2533,4192,Alliance,S2K,2,0
23064,462,4470,3924,MTP Esport,GrandSpirit,2,0
23066,462,686,4180,Megastitut,Stuverance Esport,2,0
22432,495,3799,1342,Moscow Five jr,Axsor,2,1
22433,495,1021,3361,Vengeance,SMARACIS eSports,2,0
22435,495,4518,2845,AG,EZ KATKA,2,0
23316,549,472,4878,BIG,Reject$,2,1
23318,549,673,4642,Team Finest,EXEN Esports,2,0
23126,556,4462,4463,NTER,LIZHI,2,1
23125,556,4466,4900,MAX Esports,Remember Me,2,1
22811,571,4435,2343,TERROR.NET,Rise Gaming,3,1
23012,467,3545,4603,CLG Red,GX3,2,0
23011,467,3548,7,TSM X,Dignitas ,1,2
23006,467,4837,3545,Shopify Rebellion,CLG Red,2,1
23007,467,1267,3548,Cloud9 White ,TSM X,2,0
23214,591,1485,4993,Aricat Esport,FW Esports,2,1
22312,548,624,1700,Paper Rex,XcN Gaming,2,1
23323,594,591,4074,Mindfreak,Orgless,2,0
23324,594,4963,4036,PEACE,Team Bliss,1,2
23124,556,4463,4456,LIZHI,Underdog,2,0
23307,594,1696,4996,Wildcard Gaming,Altered Edge,2,0
23309,594,591,4997,Mindfreak,aaaa,2,1
23310,594,4074,1323,Orgless,Nebula,2,1
23311,594,4963,4296,PEACE,Bizarre Gaming,2,0
23312,594,1405,4036,Shadownet,Team Bliss,1,2
23313,594,3279,4998,Straight Outta The Zoo,Collateral eSports,2,0
23010,467,4603,4550,GX3,NOTHING2LOSE,2,0
22810,571,2343,3290,Rise Gaming,Extenzy Gaming,2,0
23227,554,5316,4955,NOORG2.0,Predestinados,1,2
22809,571,4435,4904,TERROR.NET,RevoadaVLR,2,0
23004,467,1267,4550,Cloud9 White ,NOTHING2LOSE,2,0
23005,467,3548,4603,TSM X,GX3,2,0
23002,467,7,4837,Dignitas ,Shopify Rebellion,1,2
23188,516,4982,2354,Velox,Movistar Optix,2,0
23224,554,2343,4903,Rise Gaming,ROLO COMPRESSOR,2,0
23215,591,4278,2745,Intense Gaming,Exorcist.ESC,2,1
22311,548,4329,4855,EGO,Zeal Esports,1,2
23212,591,1485,4278,Aricat Esport,Intense Gaming,2,1
22308,548,624,3107,Paper Rex,Griffin E-Sports,1,0
23122,556,4900,4683,Remember Me,Invincible Gaming,2,1
21949,530,918,3711,Global Esports,F1LS Esports,3,0
23121,556,4466,4465,MAX Esports,DingFeng Gaming,2,0
22310,548,1700,904,XcN Gaming,CBT Gaming,1,0
23208,591,4153,1485,JG.JIANG,Aricat Esport,1,2
23210,591,2745,3510,Exorcist.ESC,fully,2,0
23211,591,4993,4994,FW Esports,wicket berg,2,0
23031,502,2348,468,VIRTUOSO,Renegades,1,2
23029,502,2348,2377,VIRTUOSO,Brimstone Gaming,2,0
23030,502,468,4672,Renegades,FPL-C,2,1
23025,502,4535,2348,Foxy,VIRTUOSO,1,2
23026,502,4647,2377,CoT,Brimstone Gaming,1,2
23027,502,468,4827,Renegades,Fortnite Fraggers,2,0
23028,502,4672,6422,FPL-C,Resonate,2,0
21700,491,4036,831,Team Bliss,McTeam,2,1
21611,515,918,799,Global Esports,Velocity Gaming,3,2
21701,491,4693,4033,Villains Esports,Eshays,2,1
21617,515,799,3714,Velocity Gaming,Samurai Esports,2,0
21960,531,2354,4835,Movistar Optix,Rebirth Esports,1,2
23018,502,2348,4895,VIRTUOSO,Massive Physiques,2,1
23019,502,4647,4933,CoT,ARBIES,2,0
23020,502,2377,3337,Brimstone Gaming,Team Basilisk,2,0
23021,502,1615,468,Knights,Renegades,1,2
23022,502,4827,4917,Fortnite Fraggers,Take Flyte,1,0
23023,502,4672,4345,FPL-C,SoaR,2,1
21959,531,361,719,Furious Gaming,Australs,2,1
22935,502,468,4789,Renegades,ex-Recon 5,1,0
22951,502,4345,1669,SoaR,Able Esports,1,0
22966,502,3337,4845,Team Basilisk,Levitate,1,0
22971,502,6422,4941,Resonate,Seeker,1,0
22938,502,1615,4535,Knights,Foxy,1,0
22943,502,4672,4367,FPL-C,Icons,1,0
22954,502,2348,4917,VIRTUOSO,Take Flyte,1,0
22969,502,2377,6422,Brimstone Gaming,Resonate,1,0
22931,502,468,4931,Renegades,Noxus Pro,1,0
22936,502,1615,4930,Knights,Goats and Glory,1,0
22941,502,4672,4849,FPL-C,Chariot,1,0
22947,502,4345,4481,SoaR,RAIJIN,1,0
22952,502,2348,4932,VIRTUOSO,ASI,1,0
22953,502,4917,4480,Take Flyte,Merry Men,1,0
22963,502,4660,6462,Sbread Gaming,TradeLikePros,1,0
22967,502,2377,4941,Brimstone Gaming,Seeker,1,0
22894,583,2897,2908,FOXNGAME Esports,Thunderbolts Gaming,2,1
22264,548,624,2532,Paper Rex,Louvre,1,0
22278,548,3107,2303,Griffin E-Sports,Lightning,1,0
22285,548,879,1919,Todak,Kingsmen,1,0
22306,548,904,3546,CBT Gaming,KPC Computer Studio,1,0
22252,548,1485,2745,Aricat Esport,Exorcist.ESC,1,0
22254,548,2270,4155,Foxy Araikordai,GhostFamily E-Sports,1,0
22258,548,624,4914,Paper Rex,RunDownMid,1,0
22260,548,2532,4857,Louvre,MoreBetter,1,0
22265,548,4325,4860,CERBERUS Esports,DOMINUS,1,0
22266,548,4330,2151,Fancy United Esports,Kantic Gaming,1,0
22272,548,3107,4864,Griffin E-Sports,OBSRV,1,0
22274,548,2303,4867,Lightning,Last Minute,1,0
22281,548,1919,4879,Kingsmen,Boss Gold,1,0
22286,548,3652,3410,Morph Impact,The Mafias EAID,1,0
22288,548,1700,4076,XcN Gaming,ex-Reveur/Team Phenix,1,0
22295,548,4855,3136,Zeal Esports,Oasis Gaming,1,0
21699,491,1323,1405,Nebula,Shadownet,2,0
22874,467,4837,4475,Shopify Rebellion,Gen.G Black,2,1
22875,467,3545,3578,CLG Red,Man I Love Fwogs,2,0
22873,467,4603,4548,GX3,Serenity Purple,2,0
21442,394,3342,4826,Gamelanders Purple,B4 Angels,3,2
22871,467,3578,4923,Man I Love Fwogs,Team X,2,1
22847,467,3548,4603,TSM X,GX3,2,1
22848,467,7,4694,Dignitas ,No Shot,2,0
22849,467,3545,4607,CLG Red,Just Breathe,1,2
22850,467,1267,4837,Cloud9 White ,Shopify Rebellion,2,1
22855,467,4475,4560,Gen.G Black,Unbind Crouch,2,1
22857,467,3578,4920,Man I Love Fwogs,Moon Raccoons Black,2,0
22484,503,4670,576,WiLD MultiGaming,iPon Esport,3,2
22714,524,2406,4435,FURIA,TERROR.NET,2,0
22891,583,2897,3994,FOXNGAME Esports,Team BELEAGUERS,2,0
22892,583,4928,2908,OtherSide Blue,Thunderbolts Gaming,1,2
21948,530,3711,3714,F1LS Esports,Samurai Esports,2,1
21441,394,4826,4401,B4 Angels,Stars Horizon Fem,2,0
22833,467,7,4926,Dignitas ,100emoji,2,0
22837,467,1267,4924,Cloud9 White ,24Haven,2,0
21440,394,4401,3340,Stars Horizon Fem,Liberty Female,2,1
22828,467,4924,4920,24Haven,Moon Raccoons Black,2,0
22066,514,2100,6267,GMT Esports,One Breath Gaming,2,0
22807,549,682,4642,Gambit Esports,EXEN Esports,2,0
22808,549,2499,4579,Movistar Riders,WICKED,2,0
22803,549,682,4669,Gambit Esports,Digital Athletics,1,0
22805,549,2499,4538,Movistar Riders,Team Queso,1,0
22806,549,4579,3362,WICKED,Dark Tigers,1,0
21596,515,799,918,Velocity Gaming,Global Esports,1,2
22748,553,1110,3652,Alter Ego,Morph Impact,3,0
21609,515,4680,3714,T69,Samurai Esports,1,2
21947,530,3714,4680,Samurai Esports,T69,2,0
22749,553,2029,3652,WAY Esports,Morph Impact,1,2
22682,524,243,2406,Gamelanders Blue,FURIA,2,1
22674,571,4321,4904,EndGame,RevoadaVLR,1,2
21439,394,3340,4664,Liberty Female,Griffos Starfire,2,0
22673,571,3290,695,Extenzy Gaming,HIGHPOWER,2,0
22713,524,2428,4435,SLICK,TERROR.NET,1,2
21438,394,3676,4401,Keyd Stars Athenas,Stars Horizon Fem,1,2
22209,480,3531,4527,Acend,SUPRMODE Gaming,2,0
22064,514,2100,1341,GMT Esports,Team Singularity,2,0
22734,553,3652,4892,Morph Impact,Dewa VVV,2,1
21607,515,4680,1146,T69,Godlike Esports,2,1
21595,515,918,2917,Global Esports,Enigma Gaming,2,1
22678,571,2343,4321,Rise Gaming,EndGame,1,0
22675,571,2343,4913,Rise Gaming,DETONA Gaming,1,0
22684,524,4894,4435,Keyd Stars,TERROR.NET,1,2
22670,571,4435,3290,TERROR.NET,Extenzy Gaming,1,0
21435,394,3342,4826,Gamelanders Purple,B4 Angels,3,0
22063,514,6267,1453,One Breath Gaming,OtherSide,2,0
21900,512,6460,4568,LDN UTD,M4LIK,1,0
21899,512,4709,4406,Funee Monkee,Duck Gaming,1,0
21898,512,3283,2373,The Goose House,Rix.GG Thunder,1,0
22062,514,4686,4779,Fire Flux Esports,KASTIRALIS,2,0
22208,480,4527,673,SUPRMODE Gaming,Team Finest,2,1
22207,480,3531,2304,Acend,Giants Gaming,2,0
22582,553,1110,4893,Alter Ego,Cynical,2,0
22690,552,3717,4890,Galaxy Racer,No Org,1,0
21594,515,799,4680,Velocity Gaming,T69,2,0
22633,552,4890,3136,No Org,Oasis Gaming,1,0
21605,515,1146,4733,Godlike Esports,True Rippers,2,0
22115,524,4435,719,TERROR.NET,Australs,2,1
22643,563,4904,4049,RevoadaVLR,Kikados da Galaxy Carrots,2,0
22641,563,4904,889,RevoadaVLR,DELIRAWOW,2,0
21896,512,4663,2373,TENSTAR,Rix.GG Thunder,1,0
21897,512,4568,4406,M4LIK,Duck Gaming,1,0
21895,512,6460,4709,LDN UTD,Funee Monkee,1,0
21894,512,4446,3283,AREA,The Goose House,1,0
22060,514,2100,3114,GMT Esports,IVY,2,0
22576,553,4892,4893,Dewa VVV,Cynical,1,2
22575,553,1110,3641,Alter Ego,Art of Throwing,2,0
22339,550,4050,623,FULL SENSE,Sharper Esport,2,0
22631,552,694,4891,Bren Esports,SV Empire,1,0
21606,515,3714,2913,Samurai Esports,TempesT,2,0
22630,552,3718,4150,SunSparks,South Built Esports,1,0
22574,553,3652,2032,Morph Impact,ONIC G,1,2
22628,552,694,4890,Bren Esports,No Org,1,0
22441,509,1120,907,EDward Gaming,Suning Gaming,2,3
19807,501,2350,468,Soniqs,Renegades,2,0
19805,501,2350,2348,Soniqs,VIRTUOSO,2,1
19806,501,468,2291,Renegades,Ghost Gaming,2,1
19801,501,2350,4827,Soniqs,Fortnite Fraggers,2,1
19802,501,2348,4688,VIRTUOSO,Fenrir,2,0
19803,501,468,3765,Renegades,OOKERS,2,0
19804,501,2291,4660,Ghost Gaming,Sbread Gaming,2,0
22204,480,2304,2499,Giants Gaming,Movistar Riders,2,1
22203,480,3531,2726,Acend,DeftFox,2,0
22337,550,4050,4537,FULL SENSE,Renatus Black,2,0
22440,509,905,907,KaiXin Esports,Suning Gaming,1,2
22439,509,907,1224,Suning Gaming,Team Weibo,2,1
19796,501,4688,3337,Fenrir,Team Basilisk,2,1
19797,501,468,4532,Renegades,ValorsGG,2,1
19800,501,2377,4660,Brimstone Gaming,Sbread Gaming,1,2
19793,501,2350,6422,Soniqs,Resonate,2,0
19795,501,2348,4436,VIRTUOSO,Take Flyte,2,1
19798,501,3765,4388,OOKERS,Cosmic Divide,2,1
19799,501,2291,4672,Ghost Gaming,FPL-C,2,1
22374,501,2350,4447,Soniqs,Zero MarksMen,1,0
22379,501,468,6422,Renegades,Resonate,1,0
22384,501,2291,4436,Ghost Gaming,Take Flyte,1,0
22394,501,4345,4388,SoaR,Cosmic Divide,1,0
22399,501,3765,4827,OOKERS,Fortnite Fraggers,1,0
22372,501,2350,4887,Soniqs,HitReg,1,0
22377,501,468,4587,Renegades,Team Flux(Spectral Esports Blue),1,0
22387,501,4672,4443,FPL-C,Party Stool,1,0
22392,501,4345,4479,SoaR,La Familia,1,0
22397,501,3765,4843,OOKERS,Hysteria,1,0
22402,501,3337,4889,Team Basilisk,MishMash Gaming,1,0
22407,501,4525,4660,Goofy Goobers,Sbread Gaming,1,0
22335,550,1485,4153,Aricat Esport,JG.JIANG,2,0
22336,550,623,989,Sharper Esport,LYNX TH,2,0
21602,515,4733,4730,True Rippers,QQQ,2,1
22333,550,4050,2745,FULL SENSE,Exorcist.ESC,2,0
22250,509,1224,4460,Team Weibo,Number One Player,2,1
22249,509,4462,907,NTER,Suning Gaming,1,2
21593,515,918,4733,Global Esports,True Rippers,2,0
22365,509,905,1120,KaiXin Esports,EDward Gaming,1,2
20493,506,2350,3187,Soniqs,Kooky Koalas ,1,2
21434,394,4826,3340,B4 Angels,Liberty Female,2,0
20492,506,4436,3187,Take Flyte,Kooky Koalas ,1,2
20491,506,2350,3944,Soniqs,Teal Seam,2,0
21433,394,3342,3676,Gamelanders Purple,Keyd Stars Athenas,2,1
21893,512,4663,3283,TENSTAR,The Goose House,1,0
20487,506,2350,6422,Soniqs,Resonate,2,0
20488,506,4688,3944,Fenrir,Teal Seam,1,2
20489,506,4436,1166,Take Flyte,Time In,2,0
20490,506,3187,3765,Kooky Koalas ,OOKERS,2,1
21891,512,6460,4406,LDN UTD,Duck Gaming,1,0
22013,503,2408,4670,HEET,WiLD MultiGaming,2,0
21890,512,4568,4709,M4LIK,Funee Monkee,1,0
22014,503,576,2026,iPon Esport,Budapest5(Arbalest),2,0
17365,430,472,3114,BIG,IVY,3,0
22055,537,799,918,Velocity Gaming,Global Esports,1,3
22132,509,1837,4460,Attacking Soul Esports,Number One Player,1,2
20680,356,1696,4468,Wildcard Gaming,McBTSMac,2,1
20482,506,3944,2348,Teal Seam,VIRTUOSO,2,1
20479,506,2350,468,Soniqs,Renegades,2,0
20480,506,6422,2377,Resonate,Brimstone Gaming,2,1
20481,506,1615,4688,Knights,Fenrir,1,2
20485,506,3187,4308,Kooky Koalas ,Down Two Earth,2,0
20486,506,3765,4345,OOKERS,SoaR,2,0
21764,514,3114,4519,IVY,PURPURE,1,0
20521,506,1166,4660,Time In,Sbread Gaming,2,0
20526,506,2377,4856,Brimstone Gaming,Polpette Di Carne,2,0
20531,506,4345,3792,SoaR,Rock Bottom,2,0
20536,506,2348,4447,VIRTUOSO,Zero MarksMen,2,1
21436,394,4401,4409,Stars Horizon Fem,Jaguares Fem,2,0
20500,506,2350,4436,Soniqs,Take Flyte,1,0
20509,506,3187,3791,Kooky Koalas ,Insight,1,0
20514,506,1615,4849,Knights,Chariot,1,0
20524,506,3337,2377,Team Basilisk,Brimstone Gaming,1,0
20534,506,3765,2348,OOKERS,VIRTUOSO,1,0
21762,514,1453,3114,OtherSide,IVY,1,0
21888,512,4709,4406,Funee Monkee,Duck Gaming,1,0
20497,506,2350,4846,Soniqs,Flying Pigs,1,0
20502,506,468,4313,Renegades,Cracked and Dialed,1,0
20507,506,3187,4847,Kooky Koalas ,Natural Selection,1,0
20512,506,1615,4308,Knights,Down Two Earth,1,0
20517,506,1166,4660,Time In,Sbread Gaming,1,0
20522,506,3337,4844,Team Basilisk,Aerstream Esports,1,0
20527,506,4345,4820,SoaR,OG4Z,1,0
20528,506,3944,3792,Teal Seam,Rock Bottom,1,0
20532,506,3765,4818,OOKERS,FIU(FIU),1,0
20533,506,2348,4447,VIRTUOSO,Zero MarksMen,1,0
21887,512,6460,4568,LDN UTD,M4LIK,1,0
21760,514,1453,4667,OtherSide,Tropa Suprema,1,0
21138,514,4779,4665,KASTIRALIS,Macacos Bovinos,1,0
21137,514,4665,4781,Macacos Bovinos,breskvice,1,0
22053,537,799,3714,Velocity Gaming,Samurai Esports,2,0
20679,356,4468,591,McBTSMac,Mindfreak,2,0
22220,509,905,4462,KaiXin Esports,NTER,2,1
20667,356,1208,1696,ORDER,Wildcard Gaming,2,0
20677,356,4468,4036,McBTSMac,Team Bliss,2,1
20678,356,865,591,Paradox Esports,Mindfreak,1,2
22113,524,2406,695,FURIA,HIGHPOWER,2,0
21432,394,3340,4664,Liberty Female,Griffos Starfire,2,0
22112,524,243,4894,Gamelanders Blue,Keyd Stars,2,1
21431,394,4826,4852,B4 Angels,Cruzeiro Esports,2,0
21140,514,4686,1341,Fire Flux Esports,Team Singularity,1,0
21139,514,604,1791,Infer Esports(Aim.Attack),FTW Esports,1,0
21875,480,6139,4616,19esports,UCAM Esports Club,1,0
21874,480,4616,2726,UCAM Esports Club,DeftFox,1,0
21873,480,6139,4203,19esports,King's Gambit,1,0
22052,537,918,1033,Global Esports,Reckoning Esports,1,0
22050,537,3714,800,Samurai Esports,Villainous,1,0
22130,509,1120,4460,EDward Gaming,Number One Player,2,0
22128,509,1837,4462,Attacking Soul Esports,NTER,1,2
21732,524,695,719,HIGHPOWER,Australs,2,1
21430,394,3676,4409,Keyd Stars Athenas,Jaguares Fem,2,1
21731,524,2406,4435,FURIA,TERROR.NET,2,1
21429,394,3342,4401,Gamelanders Purple,Stars Horizon Fem,2,0
21730,524,2428,4894,SLICK,Keyd Stars,1,2
21872,480,4527,2311,SUPRMODE Gaming,GRAZHtAS,1,0
21871,480,2311,4538,GRAZHtAS,Team Queso,1,0
21134,514,4779,4665,KASTIRALIS,Macacos Bovinos,1,0
21870,480,2304,4527,Giants Gaming,SUPRMODE Gaming,1,0
21868,480,2304,2311,Giants Gaming,GRAZHtAS,1,0
21757,518,3714,918,Samurai Esports,Global Esports,1,3
21590,515,1146,2917,Godlike Esports,Enigma Gaming,1,2
20825,509,1120,4466,EDward Gaming,MAX Esports,1,0
21938,530,918,1146,Global Esports,Godlike Esports,1,0
20820,509,908,4466,Tales of Eastern,MAX Esports,1,0
21937,530,3711,6474,F1LS Esports,Weird Esports,1,0
20818,509,1120,908,EDward Gaming,Tales of Eastern,1,0
21936,530,2919,4839,Team FANGS,Beyond Infinity,1,0
21729,524,243,3218,Gamelanders Blue,Stars Horizon,2,0
21885,512,6460,4709,LDN UTD,Funee Monkee,1,0
21884,512,4568,4406,M4LIK,Duck Gaming,1,0
21130,514,2100,6267,GMT Esports,One Breath Gaming,1,0
21883,512,4446,3283,AREA,The Goose House,1,0
21129,514,3361,756,SMARACIS eSports,ehehxd,1,0
21865,480,1035,2755,Cream Real Betis,SAW,1,0
21882,512,4663,2373,TENSTAR,Rix.GG Thunder,1,0
21864,480,2755,2499,SAW,Movistar Riders,1,0
21863,480,1035,3821,Cream Real Betis,TOOOLS esports,1,0
22030,532,388,4326,DivisionX Gaming,Steal Your Glory,1,2
21756,518,799,1146,Velocity Gaming,Godlike Esports,3,2
21592,515,4680,3711,T69,F1LS Esports,2,1
21591,515,799,2919,Velocity Gaming,Team FANGS,2,0
20812,509,4465,4456,DingFeng Gaming,Underdog,1,0
20810,509,907,4465,Suning Gaming,DingFeng Gaming,1,0
20811,509,4456,4838,Underdog,FC ,1,0
20806,509,905,4838,KaiXin Esports,FC ,1,0
20807,509,907,4456,Suning Gaming,Underdog,1,0
19792,500,473,4672,Built By Gamers,FPL-C,2,1
19790,500,473,2377,Built By Gamers,Brimstone Gaming,2,1
19791,500,4672,3765,FPL-C,OOKERS,2,1
19786,500,473,4525,Built By Gamers,Goofy Goobers,2,0
19787,500,2377,3187,Brimstone Gaming,Kooky Koalas ,2,0
19789,500,3765,3791,OOKERS,Insight,2,0
21862,480,673,4644,Team Finest,Leftovers,1,0
21861,480,4644,324,Leftovers,Wave Esports,1,0
